url	gids	local_count	elx_count
vk.com/id54191688	Радиолюбители_Товары_из_Китая, Отечественная_радиоаппаратура, TechnoTopus_электроника_техника_Arduino	6	3
vk.com/id13053694	Занимательная_робототехника	15	1
vk.com/id47830614	Клуб_радиолюбителей	6	1
vk.com/id379248985	Кубок_РТК, AlexGyver_Arduino_и_электроника	6	2
vk.com/id317687506	AlexGyver_Arduino_и_электроника, Arduino_Радиолюбитель	6	2
vk.com/id431876333	CAD_CAM_Tutorials_Обработка_ЧПУ	5	1
vk.com/id122070029	Я_инженер, CAD_CAM_Tutorials_Обработка_ЧПУ	8	2
vk.com/id1953231	STM32_и_электроника, Компонента_электронные_компоненты, Микроконтроллеры_STM32	7	3
vk.com/id169361948	Гоночные_квадрокоптеры, RC_School_models	5	2
vk.com/id270175747	Promobot	6	1
vk.com/id5014080	Амперка, Алиэкспресс_для_радиолюбителя, Arduino_ru	5	3
vk.com/id69169263	Амперка, Робототехника_микроконтроллеры_AVR_Arduino, STM32_F4_F429_Discovery, Raspberry_Pi_Русская_Малина, Raspberry_Pi_одноплатный_компьютер	7	5
vk.com/id29302460	Robotique, Занимательная_робототехника	8	2
vk.com/id17077112	Garage_Laboratory	17	1
vk.com/id173719747	Электроника_в_объективе	5	1
vk.com/id2740015	RepRap_3d_принтеры, Aka_Kasyan, Фаблаб_Политех, Электроника_в_объективе, Радиодетали_инструменты_оборудование_из_Китая, Радиолюбитель_1, Типичный_радиолюбитель, Arduino_forum, AlexGyver_Arduino_и_электроника, Arduino_ru, Клуб_любителей_ATtiny13, TechnoTopus_электроника_техника_Arduino	25	12
vk.com/id73971036	NanoCAD, Компас_3D	7	2
vk.com/id216668111	AlexGyver_Arduino_и_электроника	6	1
vk.com/id126323678	Робототехника_и_высокие_технологии	6	1
vk.com/id97509924	Типичный_радиолюбитель	25	1
vk.com/id6466788	Arduino_project	16	1
vk.com/id161538568	Promobot, Технологии_будущего, ЦМИТы_и_фаблабы_России, Maker_Faire_Moscow, Фаблаб_Политех, Компас_3D	10	6
vk.com/id30226094	Garage_Laboratory, Всё_о_3D_принтерах_и_3D_печати, Cadprofy, Технарю_с_AliExpress	8	4
vk.com/id245288109	AlexGyver_Arduino_и_электроника	5	1
vk.com/id84634434	Robotique, T_Flex_PLM	7	2
vk.com/id233037726	Arduino_Радиолюбитель	10	1
vk.com/id343763607	Robokub_Робототехника_Краснодар, MaxRobots	5	2
vk.com/id15638945	Garage_Laboratory	12	1
vk.com/id369024239	C_C++_embedded_systems_в_Грозном	6	1
vk.com/id12204290	Миландр, EasyElectronics, Робототехника_микроконтроллеры_AVR_Arduino, STM32_примеры_GPIO_EXTI_USART_GCC_USB, Отечественные_микроконтроллеры_и_компоненты, STM32_делимся_опытом, Практическая_электроника	6	7
vk.com/id15433148	Эльбрус	6	1
vk.com/id13714715	Robotique	6	1
vk.com/id1303811	Пользователи_программы_FLProg	7	1
vk.com/id67235103	Искусственный_интеллект_и_робототехника	18	1
vk.com/id98432098	EasyElectronics, Sapr_Journal, Радиолюбитель_1	5	3
vk.com/id47665780	AutoCAD	7	1
vk.com/id171789054	Радиолюбитель_1	5	1
vk.com/id16753436	Всё_о_3D_принтерах_и_3D_печати, Компас_3D, Компонента_электронные_компоненты, Радиолюбители_Товары_из_Китая	6	4
vk.com/id156391183	Радиолюбители_Товары_из_Китая	12	1
vk.com/id80394038	Всё_о_3D_принтерах_и_3D_печати	7	1
vk.com/id43771406	Амперка, Робототехника_микроконтроллеры_AVR_Arduino, Proteus_проекты	10	3
vk.com/id136285784	Технарю_с_AliExpress	6	1
vk.com/id89206642	Схемотехника_и_разводка_печатных_плат	12	1
vk.com/id313008540	AlexGyver_Arduino_и_электроника	5	1
vk.com/id2704022	COOLRF	11	1
vk.com/id197393972	Разработка_PCB	9	1
vk.com/id370609037	Радиотехника_AliExpress, Arduino_Радиолюбитель, Электроника_шаг_за_шагом	21	3
vk.com/id68603227	Всё_о_3D_принтерах_и_3D_печати, Arduino_project, AlexGyver_Arduino_и_электроника	8	3
vk.com/id236049003	Aka_Kasyan	5	1
vk.com/id357593028	AlexGyver_Arduino_и_электроника, Arduino_Радиолюбитель	6	2
vk.com/id353516	NanoCAD	12	1
vk.com/id259111843	Кубок_РТК, Компас_3D	9	2
vk.com/id235930180	Радиолюбитель_1, Все_об_Ардуино	6	2
vk.com/id147098183	ЦМИТ_Минск	28	1
vk.com/id160548004	Arduino_Радиолюбитель	8	1
vk.com/id174781768	Arduino_ru	7	1
vk.com/id2742116	Raspberry_Pi_1	15	1
vk.com/id20053722	Raspberry_Pi_ru_community	5	1
vk.com/id267800397	NanoCAD	10	1
vk.com/id490011008	Чип_и_Дип	7	1
vk.com/id48298673	ESP8266_Сообщество_разработчиков, Эльбрус	6	2
vk.com/id345631259	Чип_и_Дип, ZX_Spectrum	10	2
vk.com/id35798987	Всё_о_3D_принтерах_и_3D_печати	6	1
vk.com/id18399248	Радиоэлектроника	23	1
vk.com/id16375978	Занимательная_робототехника	7	1
vk.com/id85753508	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id161129620	Занимательная_робототехника	6	1
vk.com/id5174093	Robotique	8	1
vk.com/id36838165	RepRap_3d_принтеры	6	1
vk.com/id88236568	Arduino_project, Arduino_Ардуино, TechnoTopus_электроника_техника_Arduino	5	3
vk.com/id146341479	Аццких_радиотехников, Arduino_это_просто	18	2
vk.com/id197065221	Типичный_радиолюбитель	8	1
vk.com/id136474419	Iot.ru	6	1
vk.com/id1332637	Роботы_Андроиды_Технологии	13	1
vk.com/id2724424	Arduino_Радиолюбитель	9	1
vk.com/id162669519	Чип_и_Дип, AVRlab_устройства_на_микроконтроллерах, Паркфлаер, Практическая_электроника	6	4
vk.com/id395782007	AlexGyver_Arduino_и_электроника	6	1
vk.com/id139545280	VL_Systems, Aka_Kasyan, Амперка, Robot_Operating_System, Робототехника_и_высокие_технологии, Робототехника_микроконтроллеры_AVR_Arduino, Фестиваль_Rukami, Arduino_project, Arduino_Радиолюбитель	5	9
vk.com/id66084552	NanoCAD	22	1
vk.com/id43587033	Arduino_Радиолюбитель	7	1
vk.com/id472909347	Радиотехника_AliExpress, Электроника_шаг_за_шагом	6	2
vk.com/id245900591	Инженерный_Журнал, Чип_и_Дип	17	2
vk.com/id109126353	Клуб_лампового_звука, STM32_F4_F429_Discovery, Клуб_лампового_звука, Типичный_HVшник	6	4
vk.com/id49445432	Амперка, Роботы, Всё_о_3D_принтерах_и_3D_печати, Neuron_Hackspace, TechnoTopus_электроника_техника_Arduino	10	5
vk.com/id143178945	Компас_3D, Arduino_project, LabRazum, Zelectro	5	4
vk.com/id81151803	Амперка, ЦМИТы_и_фаблабы_России, Всё_о_3D_принтерах_и_3D_печати, Фаблаб_Политех, Чип_и_Дип	15	5
vk.com/id212311479	Радиоэлектроника, Технарю_с_AliExpress, Радиолюбитель_1, Типичный_радиолюбитель	6	4
vk.com/id33556163	Радиолюбитель_1	10	1
vk.com/id146510231	Искусственный_интеллект_и_робототехника, Радиоэлектроника, Типичный_радиолюбитель	20	3
vk.com/id122371	RepRap_3d_принтеры, NanoCAD	13	2
vk.com/id11192153	Фаблаб_Политех	14	1
vk.com/id1219010	Garage_Laboratory, Роботы_Андроиды_Технологии, W.E.A.S_Robotics_Public, EngineTrade, ZX_Spectrum	8	5
vk.com/id182361935	Всё_о_3D_принтерах_и_3D_печати	6	1
vk.com/id6242384	Robotics_UA	6	1
vk.com/id297443072	Компас_3D	6	1
vk.com/id177218102	LabRazum	5	1
vk.com/id15601390	Iot.ru, ЦМИТы_и_фаблабы_России, Всё_о_3D_принтерах_и_3D_печати	14	3
vk.com/id16101814	VHDL_Verilog	5	1
vk.com/id345736761	Arduino_forum	7	1
vk.com/id235396477	AMTBM_Robotics, Занимательная_робототехника, Робототехника_микроконтроллеры_AVR_Arduino	5	3
vk.com/id481568075	Робототехника_микроконтроллеры_AVR_Arduino, STM32_F4_F429_Discovery	7	2
vk.com/id191114942	Блог_по_электронике_All_Kind_Of_Electronics, Радиолоцман, Aka_Kasyan, Инженерный_Журнал, Всё_о_3D_принтерах_и_3D_печати, Практическая_электроника	7	6
vk.com/id80076970	NanoCAD, Компас_3D	5	2
vk.com/id30299166	Станки_ЧПУ_своими_руками	6	1
vk.com/id4255784	AVRlab_устройства_на_микроконтроллерах, Микроконтроллеры_МК, Программирование_микроконтроллеров_Atmel_AVR	12	3
vk.com/id18590236	STM32_и_электроника, Амперка, Робототехника_микроконтроллеры_AVR_Arduino, ProSoft, Электроника_в_объективе, RoboShop, Make_Robots, ESP8266_Сообщество_разработчиков, COOLRF, Arduino_это_просто, Arduino_project, AlexGyver_Arduino_и_электроника, IArduino_робототехника, Arduino_ru, Zelectro	6	15
vk.com/id402529425	AI, Promobot, Роботы, Занимательная_робототехника, C_C++_embedded_systems_в_Грозном, Робототехника_в_Осетии, ESP8266_Сообщество_разработчиков, Эльбрус, Raspberry_Pi_1, Raspberry_Pi_одноплатный_компьютер, TechnoTopus_электроника_техника_Arduino	25	11
vk.com/id513	COOLRF	7	1
vk.com/id1437046	Arduino_ru	9	1
vk.com/id81138455	Технарю_с_AliExpress	5	1
vk.com/id570120	Радиолоцман, Robotique	6	2
vk.com/id308584909	YourDuino.ru	5	1
vk.com/id83476	Промышленная_автоматика, Ardoo.ru, Raspberry_Pi_1	8	3
vk.com/id38716627	Электроник, Компас_3D	7	2
vk.com/id157042726	Компас_3D, AlexGyver_Arduino_и_электроника, Arduino_Радиолюбитель	14	3
vk.com/id262448242	Инженерный_Журнал	5	1
vk.com/id144361901	Разработка_PCB	6	1
vk.com/id106788447	Роботы, Занимательная_робототехника, C_C++_embedded_systems_в_Грозном	5	3
vk.com/id60512248	Занимательная_робототехника	7	1
vk.com/id163782323	COOLRF	5	1
vk.com/id218461279	BEAM-роботы_как_форма_жизни, Все_об_Ардуино, Arduino_ru	7	3
vk.com/id83476422	Raspberry_Pi_1	10	1
vk.com/id22172703	AlexGyver_Arduino_и_электроника	5	1
vk.com/id685114	Типичный_радиолюбитель, Типичный_радиорынок	7	2
vk.com/id4777316	Всё_о_3D_принтерах_и_3D_печати	7	1
vk.com/id171444270	Garage_Laboratory, Роботы_Андроиды_Технологии, Робототехника_и_высокие_технологии, Роботы, Искусственный_интеллект_и_робототехника, Новости_IT_робототехники_кибернетики, ЦМИТы_и_фаблабы_России, Всё_о_3D_принтерах_и_3D_печати, Роботы_и_гаджеты	17	9
vk.com/id116024195	Эльбрус	12	1
vk.com/id217862985	C_C++_embedded_systems_в_Грозном, Сообщество_программистов_микроконтроллеров	5	2
vk.com/id42473028	Пользователи_программы_FLProg, Raspberry_Pi_одноплатный_компьютер, TechnoTopus_электроника_техника_Arduino	7	3
vk.com/id239282721	Arduino_Радиолюбитель	20	1
vk.com/id216438482	Амперка, Robokub_Робототехника_Краснодар, Роботоша, Promobot, РобоСпорт_в_МФТИ, Роботы, Занимательная_робототехника, Robotics_UA, Давайте_делать_роботов_своими_руками, Кубок_РТК, Роботех_Мастер, Электроника_и_DIY, Хакспейс_MakeltLab_Екатеринбург, Интеллектроника, Proteus_проекты, Arduino_project, IArduino_робототехника, Zelectro, RemoteXY_управление_Arduino_со_смартфона	8	19
vk.com/id14769844	Arduino_project	14	1
vk.com/id69166478	Электроник	6	1
vk.com/id1858393	RepRap_3d_принтеры, COOLRF	18	2
vk.com/id492261016	Ялюблюроботов, Электроника_как_хобби	7	2
vk.com/id26356417	Типичный_радиолюбитель, Типичный_HVшник	10	2
vk.com/id43460810	Электроника_как_хобби	9	1
vk.com/id32104078	RC_School_models	14	1
vk.com/id229256465	Компас_3D	7	1
vk.com/id87402509	Arduino_Geek	7	1
vk.com/id188025571	Роботех_Мастер, Arduino_ru	6	2
vk.com/id110661393	AutoCAD	10	1
vk.com/id11755325	SOM_и_SOC_Arduino_RaspberryPi_STM32_и_другие, Носимая_электроника_Arduino_RaspberryPi, Arduino_STM32_Discovery_Raspberry_PI_Украина, Arduino_project, Arduino_Ардуино	14	5
vk.com/id73129155	Garage_Laboratory, Амперка, Ванильная_схемотехника, AVRlab_устройства_на_микроконтроллерах, Эльбрус	31	5
vk.com/id84597513	Лаб37	19	1
vk.com/id76623294	Raspberry_Pi_1, Raspberry_Pi_2	50	2
vk.com/id253718997	AlexGyver_Arduino_и_электроника	7	1
vk.com/id288713406	Роботы_Андроиды_Технологии	5	1
vk.com/id4678250	Технологии_будущего	15	1
vk.com/id5105358	EasyElectronics, Клуб_лампового_звука, Микроэлектроника, Инженерный_Журнал, Altium_PADS_OrCAD_Allegro_xPedition_HyperLynx, Пользователи_программы_FLProg, STM32_F4_F429_Discovery, Микроконтроллер_Co, TDM_Lab, Клуб_лампового_звука, ZX_Spectrum	6	11
vk.com/id528336	Занимательная_робототехника	32	1
vk.com/id134994517	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id522909033	Практическая_электроника	11	1
vk.com/id4485606	Garage_Laboratory, RepRap_3d_принтеры, ЦМИТы_и_фаблабы_России, CAD_CAM_Tutorials_Обработка_ЧПУ, Фаблаб_Политех, Fablab_Moscow, Neuron_Hackspace, ЦМИТ_Минск, Чип_и_Дип, Типичный_радиолюбитель, Arduino_ru, Паркфлаер	62	12
vk.com/id4046615	Пользователи_программы_FLProg	6	1
vk.com/id52888911	CAD_CAM_Tutorials_Обработка_ЧПУ, Make_Robots, Гоночные_квадрокоптеры, RC_School_models, Типичный_радиолюбитель, Паркфлаер	8	6
vk.com/id14047716	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id86335040	Raspberry_Pi_одноплатный_компьютер, Raspberry_Pi_2	9	2
vk.com/id24461485	Типичный_радиолюбитель, Arduino_project	5	2
vk.com/id16422195	Promobot	21	1
vk.com/id255099048	Иерархическая_Темпоральная_Память	8	1
vk.com/id555713331	Компас_3D	9	1
vk.com/id21839811	Иерархическая_Темпоральная_Память	6	1
vk.com/id476830484	Роботы, Робототехника_микроконтроллеры_AVR_Arduino, Микроконтроллеры_МК, Электроника_шаг_за_шагом	5	4
vk.com/id256028799	Радиотехника_AliExpress, Практическая_электроника	11	2
vk.com/id45112947	Arduino_project	6	1
vk.com/id180490302	MaxRobots, Инженерный_Журнал	6	2
vk.com/id265518668	AIDEUS_Сильный_Искусственный_Интеллект, Computer_Vision_Neural_networks_Deep_Learning	12	2
vk.com/id73808075	Инженеры_электронщики	8	1
vk.com/id229476461	Aka_Kasyan	7	1
vk.com/id43866157	Кубок_РТК, Компас_3D	7	2
vk.com/id45856505	EasyElectronics, Радиолоцман, Микроэлектроника, Радиоэлектроника_схемы_и_статьи_радиолюбителям, Altium_PADS_OrCAD_Allegro_xPedition_HyperLynx, Компас_3D, Разработка_PCB, Радиолюбитель_1, Радиолюбитель_2, Электроника_шаг_за_шагом	9	10
vk.com/id9567805	Всё_о_3D_принтерах_и_3D_печати	8	1
vk.com/id5182120	RC_School_models	19	1
vk.com/id40658103	RepRap_3d_принтеры, Aka_Kasyan, Амперка, RoboCraft, Робототехника_микроконтроллеры_AVR_Arduino, Радиоэлектроника, Самодельные_металлоискатели_N1_в_vk, Сделай_сам, Всё_о_3D_принтерах_и_3D_печати, Радиолюбители_Товары_из_Китая, Радиодетали_инструменты_оборудование_из_Китая, Разработка_PCB, Arduino_Lab, LabRazum, Справочник_по_Arduino_для_Android, AlexGyver_Arduino_и_электроника, Arduino_ru, TechnoTopus_электроника_техника_Arduino	7	18
vk.com/id89889578	Robot_Operating_System, Arduino_project	10	2
vk.com/id44040649	Электроник, Разработка_PCB	7	2
vk.com/id188339636	AlexGyver_Arduino_и_электроника	10	1
vk.com/id94795207	Лаб37	6	1
vk.com/id181663094	Технарю_с_AliExpress	5	1
vk.com/id49873887	Raspberry_Pi_одноплатный_компьютер	25	1
vk.com/id4352145	ZX_Spectrum	20	1
vk.com/id175913744	AlexGyver_Arduino_и_электроника, Arduino_Радиолюбитель	6	2
vk.com/id97022460	Фаблаб_Политех, Свободные_САПР	14	2
vk.com/id5814604	Всё_о_3D_принтерах_и_3D_печати	7	1
vk.com/id5723927	Типичный_радиолюбитель	8	1
vk.com/id307778281	Sapr_Journal	11	1
vk.com/id70160641	AlexGyver_Arduino_и_электроника, Arduino_Радиолюбитель	8	2
vk.com/id144189585	Всё_о_3D_принтерах_и_3D_печати	6	1
vk.com/id235025193	Занимательная_робототехника, ЦМИТы_и_фаблабы_России, Мейкертон_3D_принтер, Arduino_project	17	4
vk.com/id67343436	Компас_3D, Эльбрус	102	2
vk.com/id173846393	Arduino_это_просто, Arduino_ru	13	2
vk.com/id137796369	Всё_о_3D_принтерах_и_3D_печати	8	1
vk.com/id2031555	Эльбрус	9	1
vk.com/id39903376	Всё_о_3D_принтерах_и_3D_печати	7	1
vk.com/id146103393	Всё_о_3D_принтерах_и_3D_печати, AlexGyver_Arduino_и_электроника	8	2
vk.com/id34627299	COOLRF	8	1
vk.com/id5973669	Электроник	16	1
vk.com/id216535303	Garage_Laboratory, RepRap_3d_принтеры, RoboCraft, Robotic, Робототехника_микроконтроллеры_AVR_Arduino, HYFAI_медиа_о_будущем_технологий, Всё_о_3D_принтерах_и_3D_печати, Радиолюбители_Товары_из_Китая, ESP8266_Сообщество_разработчиков, COOLRF, Arduino_ru, Arduino_Радиолюбитель, Raspberry_Pi_одноплатный_компьютер	5	13
vk.com/id376028623	Фестиваль_Rukami	6	1
vk.com/id1754657	ЦМИТы_и_фаблабы_России, Raspberry_Pi_1	8	2
vk.com/id2955448	MGBot.ru	7	1
vk.com/id10437312	QNX, STM32_и_электроника, Robotoved.ru, Робототехника_микроконтроллеры_AVR_Arduino, Iot.ru, Встраиваемые_системы, Инженерный_Журнал, Sapr_Journal, Микроконтроллеры_МК, Микроконтроллеры_и_технологии, Arduino_project, Инженеры_электронщики	6	12
vk.com/id222274750	Гоночные_квадрокоптеры	7	1
vk.com/id24311839	Aka_Kasyan, Электроника_и_DIY, Фестиваль_Rukami, Радиотехника_AliExpress, Чип_и_Дип, Технарю_с_AliExpress, Типичный_радиолюбитель, AlexGyver_Arduino_и_электроника, IArduino_робототехника, RemoteXY_управление_Arduino_со_смартфона	9	10
vk.com/id1219741	Занимательная_робототехника, Встраиваемые_системы, ЦМИТы_и_фаблабы_России, Фаблаб_Политех, ProSoft, Эльбрус	6	6
vk.com/id5289763	Амперка, Радиоэлектроника, Чип_и_Дип, Arduino_project	9	4
vk.com/id168068098	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id70738776	Кубок_РТК, Технологии_будущего, ЦМИТы_и_фаблабы_России, Пермский_makerspace, Хакспейс_MakeltLab_Екатеринбург, Arduino_project, Zelectro, Raspberry_Pi_2	26	8
vk.com/id51946482	T_Flex_PLM	7	1
vk.com/id14519789	Амперка, ZRobotics, Аццких_радиотехников, Чип_и_Дип, Arduino_ru	70	5
vk.com/id28104732	Электроник, Радиотехника_AliExpress, Чип_и_Дип, Типичный_радиолюбитель, AlexGyver_Arduino_и_электроника, Практическая_электроника	5	6
vk.com/id3157705	Клуб_лампового_звука, Лаб37, Клуб_лампового_звука, AlexGyver_Arduino_и_электроника, Arduino_Радиолюбитель	6	5
vk.com/id5644911	Микроэлектроника	8	1
vk.com/id6222076	Микроэлектроника, Фаблаб_Политех, NanoCAD, Raspberry_Pi_1	6	4
vk.com/id53503535	Компас_3D	7	1
vk.com/id22712541	Arduino_Радиолюбитель	6	1
vk.com/id114363827	Сделай_сам, Радиолюбитель_1	7	2
vk.com/id115524154	Arduino_Радиолюбитель	12	1
vk.com/id51810867	Компас_3D	9	1
vk.com/id139826310	Robotique	8	1
vk.com/id34616217	Электроника_в_объективе	7	1
vk.com/id51346935	Aka_Kasyan, Библиотека_по_электронике_и_автоматике, Занимательная_робототехника, Робототехника_микроконтроллеры_AVR_Arduino, Электроника_как_хобби, Типичный_радиолюбитель, LabRazum, AlexGyver_Arduino_и_электроника, Arduino_ru, Arduino_Радиолюбитель, Практическая_электроника	6	11
vk.com/id311009093	Чип_и_Дип, Практическая_электроника	5	2
vk.com/id44678338	AutoCAD	12	1
vk.com/id367830215	Всё_о_3D_принтерах_и_3D_печати, Радиотехника_AliExpress, Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress	7	4
vk.com/id215610328	Технарю_с_AliExpress	5	1
vk.com/id156407440	Амперка, Занимательная_робототехника, Робототехника_в_Осетии, Хакспейс_MakeltLab_Екатеринбург, Raspberry_Pi_одноплатный_компьютер	5	5
vk.com/id3047395	Robotique	14	1
vk.com/id53474737	COOLRF, Arduino_project, LabRazum	5	3
vk.com/id77403604	Arduino_Радиолюбитель	11	1
vk.com/id7702233	NanoCAD	5	1
vk.com/id184278058	VL_Systems, STM32_F4_F429_Discovery, Raspberry_Pi_2	8	3
vk.com/id146539182	Фестиваль_Rukami	5	1
vk.com/id24365478	Всё_о_3D_принтерах_и_3D_печати, Газоразрядные_лампы_Nixie_Tube	7	2
vk.com/id27578703	Клуб_лампового_звука, Всё_о_3D_принтерах_и_3D_печати, Клуб_лампового_звука	8	3
vk.com/id506015280	Компас_3D	7	1
vk.com/id152119630	Всё_о_3D_принтерах_и_3D_печати	8	1
vk.com/id176483937	Arduino_forum	5	1
vk.com/id23961708	Занимательная_робототехника	17	1
vk.com/id94718287	Robotique, Занимательная_робототехника	27	2
vk.com/id38749916	Компас_3D	32	1
vk.com/id260499841	RepRap_3d_принтеры, Блог_по_электронике_All_Kind_Of_Electronics, STM32_и_электроника, ChipEnable, STM32_F4_F429_Discovery	19	5
vk.com/id26087	NanoCAD, Sapr_Journal, Компас_3D	5	3
vk.com/id13340606	STM32_F4_F429_Discovery, Arduino_ru	5	2
vk.com/id229764270	Технарю_с_AliExpress	5	1
vk.com/id6761508	Garage_Laboratory, RepRap_3d_принтеры, АстроСофт, EasyElectronics, Амперка, Robokub_Робототехника_Краснодар, Robotoved.ru, Журнал_Robome_ru, Robot_Operating_System, MaxRobots, Робототехника_и_электроника_с_нуля_для_каждого, Роботоша, Promobot, Центр_робототехники_Boteon, РобоСпорт_в_МФТИ, Роботы_Андроиды_Технологии, Motion_Cup, Robo4all, Робототехника_и_высокие_технологии, AMTBM_Robotics, Fun_Robots_Lab, Творческая_лаборатория_робототехники, Лаборатория_робототехники_NordRobot, Сборная_НГУ_по_робототехнике, Роботы, Занимательная_робототехника, Искусственный_интеллект_и_робототехника, Новости_IT_робототехники_кибернетики, W.E.A.S_Robotics_Public, Robo4U_Клуб_любителей_Робототехники, RoboHabr, Robotics_UA, Робототехника, Давайте_делать_роботов_своими_руками, Кубок_РТК, Robotic, Роботех_Мастер, Zoomer_робототехника_Arduino_в_Новосибирске, Лаборатория_роботов_HomeDron, Автономные_мобильные_роботы, Первый_закон_о_робототехнике, RCML, Bauman_Robotics_Club, Робототехника_микроконтроллеры_AVR_Arduino, Основы_робототехники, Я_люблю_роботов, HYFAI_медиа_о_будущем_технологий, РобоВестник, Iot.ru, MGBot.ru, ZRobotics, Робототехника_в_Осетии, Робото_Ардуино_проекто, Детский_технопарк_Кванториум_Москва, Электроник, Всё_о_3D_принтерах_и_3D_печати, Фаблаб_Политех, Фестиваль_Rukami, Fablab_Moscow, Открытый_клуб_технического_творчества_Нижневартовск, Tech_in_Хабаровск, ЦМИТ_Минск, Хакспейс_MakeltLab_Екатеринбург, Интеллектроника, Electrical_and_Electronics_Engineering, Компас_3D, Носимая_электроника_Arduino_RaspberryPi, Mikronika_Амперка_Arduino_DIY_Электроника, Чип_и_Дип, Amperkot.ru, RoboShop, Arduino_дёшево_много_в_Новосибирске, Алиэкспресс_для_радиолюбителя, Make_Robots, Techno_Brothers, Вольтик, RC_School_models, РТ_курсы_в_МФТИ, Радиолюбитель_Микроконтроллер_Робототехника, Компьютерное_зрение_в_робототехнике, Система_умный_дом_Arduino_и_Broadlink, Arduino_это_просто, Arduino_project, Arduino_проекты_и_ЧПУ, LabRazum, Arduino_Universe, Справочник_по_Arduino_для_Android, AlexGyver_Arduino_и_электроника, Проекты_Ардуино, Все_об_Ардуино, IArduino_робототехника, Arduino_Ардуино, Ардуино_справочник_проекты, Arduino_ru, RemoteXY_управление_Arduino_со_смартфона, Робототехника_Arduino_DIY, Texno_Sport_Arduino, Raspberry_Pi_Русская_Малина, Raspberry_Pi_1, Raspberry_Pi_одноплатный_компьютер, Raspberry_Pi_2, Raspberry_Pi_ru_community, Все_о_миникомпьютере_Raspberry_Pi, Raspberry_PI_Москва, Энерджиквантум, Практическая_электроника	6	106
vk.com/id11745075	Радиолюбители_Товары_из_Китая	10	1
vk.com/id307661741	VL_Systems, Raspberry_Pi_2	6	2
vk.com/id3069358	HYFAI_медиа_о_будущем_технологий	13	1
vk.com/id194811087	Радиотехника_AliExpress, Технарю_с_AliExpress	5	2
vk.com/id42186478	Garage_Laboratory, Robotique, Raspberry_Pi_1, Все_о_миникомпьютере_Raspberry_Pi	15	4
vk.com/id6725072	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id281812986	Всё_о_3D_принтерах_и_3D_печати	7	1
vk.com/id141008479	AlexGyver_Arduino_и_электроника	6	1
vk.com/id186583719	EasyElectronics, Arduino_Радиолюбитель, TechnoTopus_электроника_техника_Arduino, Практическая_электроника	8	4
vk.com/id52026536	Библиотека_по_электронике_и_автоматике, Цифровая_подстанция, Iot.ru, Компас_3D	6	4
vk.com/id89532018	Занимательная_робототехника, Robotics_UA	14	2
vk.com/id248752931	Самодельные_металлоискатели_N1_в_vk, Радиолюбитель_1	5	2
vk.com/id31483661	Сообщество_радиолюбителей_Сила_Тока, AlexGyver_Arduino_и_электроника	6	2
vk.com/id90796938	T_Flex_PLM, Радиотехника_AliExpress, Радиолюбители_Товары_из_Китая	8	3
vk.com/id160366568	NanoCAD, Компас_3D	12	2
vk.com/id115566503	Rc_Barmaleuz	12	1
vk.com/id235325422	Самодельные_металлоискатели_N1_в_vk	5	1
vk.com/id2169743	Фаблаб_Политех	16	1
vk.com/id60592919	Радиолюбитель_1	11	1
vk.com/id56576990	Arduino_Радиолюбитель, TechnoTopus_электроника_техника_Arduino	10	2
vk.com/id8933390	Raspberry_Pi_одноплатный_компьютер	5	1
vk.com/id223946696	Всё_о_3D_принтерах_и_3D_печати	9	1
vk.com/id132022133	Радиоэлектроника_схемы_и_статьи_радиолюбителям, Arduino_Радиолюбитель, Практическая_электроника	14	3
vk.com/id1615493	COOLRF, Arduino_project	13	2
vk.com/id164684136	Всё_о_3D_принтерах_и_3D_печати, T_Flex_PLM, Компас_3D	12	3
vk.com/id96534345	AlexGyver_Arduino_и_электроника	6	1
vk.com/id238030922	Fantasylab_разработка_электронных_устройств, Амперка, Радиоэлектроника_схемы_и_статьи_радиолюбителям, Радиоэлектроника, Радиотехника_AliExpress, Отечественные_микроконтроллеры_и_компоненты, Разработка_электронных_устройств_Схемотехника	5	7
vk.com/id98962985	Компас_3D	5	1
vk.com/id580064900	СВЧушки, Электроник, Компас_3D, Arduino_Радиолюбитель	5	4
vk.com/id4427307	Занимательная_робототехника	5	1
vk.com/id16411198	AIDEUS_Сильный_Искусственный_Интеллект	20	1
vk.com/id5586693	Робототехника_микроконтроллеры_AVR_Arduino	5	1
vk.com/id38293983	Iot.ru, Всё_о_3D_принтерах_и_3D_печати	10	2
vk.com/id162463675	Робототехника_микроконтроллеры_AVR_Arduino, Arduino_Радиолюбитель, TechnoTopus_электроника_техника_Arduino	6	3
vk.com/id232882550	Инженерный_Журнал	5	1
vk.com/id1798745	Всё_о_3D_принтерах_и_3D_печати, Компас_3D	7	2
vk.com/id181071829	Радиотехника_AliExpress, Технарю_с_AliExpress, AlexGyver_Arduino_и_электроника	11	3
vk.com/id89968624	Технологии_будущего	6	1
vk.com/id173891031	Всё_о_3D_принтерах_и_3D_печати	19	1
